"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","6 084.0",""
"2020","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.143",""
"2020","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices","13 297 246.5",""
"2020","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11 761 441.9",""
"2020","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2020","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices",":",""
"2020","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2020","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2020","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices",":",""
"2020","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2020","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.815",""
"2020","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices","11 317 640.7",""
"2020","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9 989 963.8",""
"2020","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.815",""
"2020","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices","11 317 640.7",""
"2020","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9 989 963.8",""
"2020","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.426",""
"2020","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices","11 041 119.5",""
"2020","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9 752 845.9",""
"2020","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.397","p"
"2020","Belgium","Current prices, million euro","Gross domestic product at market prices","449 570.9","p"
"2020","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","386 371.1","p"
"2020","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.216",""
"2020","Bulgaria","Current prices, million euro","Gross domestic product at market prices","60 642.7",""
"2020","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","45 751.8",""
"2020","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.896",""
"2020","Czechia","Current prices, million euro","Gross domestic product at market prices","213 661.0",""
"2020","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","184 603.8",""
"2020","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.688",""
"2020","Denmark","Current prices, million euro","Gross domestic product at market prices","311 726.0",""
"2020","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","281 313.7",""
"2020","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.449","p"
"2020","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3 332 230.0","p"
"2020","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 832 355.7","p"
"2020","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","136.328",""
"2020","Estonia","Current prices, million euro","Gross domestic product at market prices","27 166.9",""
"2020","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","20 262.6",""
"2020","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","182.850",""
"2020","Ireland","Current prices, million euro","Gross domestic product at market prices","366 506.1",""
"2020","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","306 590.9",""
"2020","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","77.892","p"
"2020","Greece","Current prices, million euro","Gross domestic product at market prices","165 829.8","p"
"2020","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","174 575.2","p"
"2020","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","98.518","p"
"2020","Spain","Current prices, million euro","Gross domestic product at market prices","1 119 976.0","p"
"2020","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1 056 815.0","p"
"2020","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.335","p"
"2020","France","Current prices, million euro","Gross domestic product at market prices","2 278 947.0","p"
"2020","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 061 839.6","p"
"2020","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.698","p"
"2020","Croatia","Current prices, million euro","Gross domestic product at market prices","49 104.1","p"
"2020","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","46 414.5","p"
"2020","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","91.819","p"
"2020","Italy","Current prices, million euro","Gross domestic product at market prices","1 651 594.9","p"
"2020","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1 479 464.9","p"
"2020","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.759","p"
"2020","Cyprus","Current prices, million euro","Gross domestic product at market prices","21 000.3","p"
"2020","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","20 527.8","p"
"2020","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","129.069",""
"2020","Latvia","Current prices, million euro","Gross domestic product at market prices","29 334.0",""
"2020","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","23 068.3",""
"2020","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","138.497",""
"2020","Lithuania","Current prices, million euro","Gross domestic product at market prices","48 794.2",""
"2020","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","38 826.0",""
"2020","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","127.682",""
"2020","Luxembourg","Current prices, million euro","Gross domestic product at market prices","64 143.1",""
"2020","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","51 300.0",""
"2020","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","123.685","p"
"2020","Hungary","Current prices, million euro","Gross domestic product at market prices","135 529.4","p"
"2020","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","123 160.9","p"
"2020","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","151.224",""
"2020","Malta","Current prices, million euro","Gross domestic product at market prices","12 823.8",""
"2020","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10 307.1",""
"2020","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.329","p"
"2020","Netherlands","Current prices, million euro","Gross domestic product at market prices","796 914.0","p"
"2020","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","698 817.8","p"
"2020","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.965",""
"2020","Austria","Current prices, million euro","Gross domestic product at market prices","375 562.0",""
"2020","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","316 504.5",""
"2020","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","134.022",""
"2020","Poland","Current prices, million euro","Gross domestic product at market prices","521 514.5",""
"2020","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","485 416.9",""
"2020","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","98.644","e"
"2020","Portugal","Current prices, million euro","Gross domestic product at market prices","202 465.7","e"
"2020","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","177 174.6","e"
"2020","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","135.275","p"
"2020","Romania","Current prices, million euro","Gross domestic product at market prices","217 820.6","p"
"2020","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","169 733.0","p"
"2020","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.326",""
"2020","Slovenia","Current prices, million euro","Gross domestic product at market prices","46 297.2",""
"2020","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","40 846.1",""
"2020","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.239","e"
"2020","Slovakia","Current prices, million euro","Gross domestic product at market prices","91 104.8","e"
"2020","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","81 989.5","e"
"2020","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.236",""
"2020","Finland","Current prices, million euro","Gross domestic product at market prices","237 467.0",""
"2020","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","199 876.4",""
"2020","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.080",""
"2020","Sweden","Current prices, million euro","Gross domestic product at market prices","472 260.1",""
"2020","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","438 694.8",""
"2020","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","126.920",""
"2020","Iceland","Current prices, million euro","Gross domestic product at market prices","19 022.2",""
"2020","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13 178.6",""
"2020","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2020","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":",""
"2020","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2020","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.030",""
"2020","Norway","Current prices, million euro","Gross domestic product at market prices","317 884.9",""
"2020","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","369 184.4",""
"2020","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.693",""
"2020","Switzerland","Current prices, million euro","Gross domestic product at market prices","655 977.7",""
"2020","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","522 922.7",""
"2020","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2020","United Kingdom","Current prices, million euro","Gross domestic product at market prices",":",""
"2020","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2020","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2020","Montenegro","Current prices, million euro","Gross domestic product at market prices","4 193.2","p"
"2020","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2020","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.885","e"
"2020","North Macedonia","Current prices, million euro","Gross domestic product at market prices","10 766.3","e"
"2020","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8 450.7","e"
"2020","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2020","Albania","Current prices, million euro","Gross domestic product at market prices",":",""
"2020","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2020","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.896","p"
"2020","Serbia","Current prices, million euro","Gross domestic product at market prices","46 467.5","p"
"2020","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","37 506.7","p"
"2020","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","165.267","p"
"2020","Turkey","Current prices, million euro","Gross domestic product at market prices","626 703.6","p"
"2020","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","966 574.9","p"
"2020","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2020","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":",""
"2020","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices",":",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
